frame,throttle,steer,brake,speed,front_dist,back_dist,left_dist,right_dist
frame,throttle,steer,brake,speed,front_dist,back_dist,left_dist,right_dist
14370,0.0,0.0,0.0,1.9264096581716674,8.0,8.0,0.6763389706611633,8.0
14375,0.0,0.0,0.0,1.823376273761177,8.0,8.0,0.6710793375968933,8.0
14380,0.0,0.0,0.0,1.6384981962669523,8.0,8.0,0.6620383858680725,8.0
14385,0.0,0.0,0.0,1.4581383254897342,8.0,8.0,0.7663626074790955,8.0
14390,1.0,-0.5,0.0,1.2231804019174857,8.0,8.0,1.0913872718811035,8.0
14395,0.0,0.0,0.0,1.102447947449231,8.0,8.0,1.424885630607605,8.0
14400,0.0,0.0,0.0,1.2408352564348442,8.0,8.0,1.6463037729263306,8.0
14405,0.0,0.0,0.0,1.1687720811665934,8.0,8.0,8.0,8.0
14410,1.0,-0.5,0.0,0.9948042622210759,8.0,8.0,8.0,8.0
14415,1.0,0.0,0.0,0.9184960018523673,8.0,8.0,8.0,8.0
14420,0.0,0.0,0.0,1.1667928087399884,8.0,8.0,8.0,8.0
14425,0.0,0.0,0.0,1.2786319139608557,8.0,8.0,8.0,8.0
14430,1.0,-0.5,0.0,1.1275456326313056,8.0,8.0,8.0,8.0
14435,1.0,0.0,0.0,1.0990645377935517,8.0,8.0,8.0,8.0
14440,0.0,0.0,0.0,1.382458864442022,8.102632522583008,8.0,8.0,8.0
14445,0.0,0.0,0.0,1.4853842090628187,8.0,8.0,8.0,8.0
14450,1.0,-0.5,0.0,1.2872138268754008,8.0,8.0,8.0,8.0
14455,1.0,-0.5,0.0,1.198094428840399,7.489400386810303,8.0,8.0,8.0
14460,0.0,0.0,0.0,1.4765048518762955,7.287672519683838,8.0,8.0,8.0
14465,0.0,-0.5,0.0,1.5295350568551211,7.1191864013671875,8.0,8.0,8.0
14470,1.0,-0.5,0.0,1.2858766867074138,6.941287040710449,8.0,8.0,8.0
14475,0.0,-0.5,0.0,1.3810250658710816,6.812366008758545,8.0,8.0,8.0
14480,0.0,0.0,0.0,1.3865902992409755,6.555399417877197,8.0,8.0,8.0
14485,0.0,-0.5,0.0,1.2482148639901678,6.373500823974609,8.0,8.0,8.0
14490,1.0,-0.5,0.0,1.0256811786202764,6.219897270202637,8.0,8.0,8.0
14495,1.0,-0.5,0.0,1.2336750630614532,6.127215385437012,8.0,8.0,8.0
14500,0.0,-0.5,0.0,1.6300490181754308,5.9361748695373535,8.0,8.0,8.0
14505,0.0,-0.5,0.0,1.8445100835064405,5.849631309509277,8.0,8.0,8.0
14510,0.0,-0.5,0.0,1.751877392168578,5.62160062789917,8.0,8.0,8.0
14515,1.0,0.0,0.0,1.5390959326028795,7.559680461883545,8.0,8.0,8.0
14520,1.0,0.5,0.0,1.4422696198161788,7.468386173248291,8.0,8.0,8.0
14525,1.0,0.5,0.0,1.7416462495716973,7.302128314971924,8.0,8.0,8.0
14530,0.0,0.5,0.0,2.33541230730485,4.874446868896484,8.0,8.0,8.0
14535,0.0,0.5,0.0,2.533693545651466,4.3931732177734375,8.0,8.0,8.0
14540,0.0,0.5,0.0,2.358762537617893,4.305955410003662,8.0,8.0,8.0
14545,0.0,0.0,0.0,2.2595643224121895,3.899793863296509,8.0,8.0,8.0
14550,1.0,0.0,0.0,1.932068683789513,3.589033842086792,8.0,8.0,8.0
14555,1.0,0.5,0.0,1.884018408076386,3.354930877685547,8.0,8.0,8.0
14560,1.0,0.0,0.0,2.3257215570410006,3.094926357269287,8.129134178161621,8.0,8.0
14565,0.0,0.0,0.0,2.814087553462407,2.7963366508483887,8.0,8.0,8.0
14570,0.0,0.0,0.0,2.7286611210284297,2.4642088413238525,4.957298278808594,8.0,8.0
14575,0.0,0.5,0.0,2.393864101959376,2.066206216812134,4.458189964294434,8.0,8.0
14580,0.0,0.0,0.0,2.134476758727681,1.8979848623275757,4.877263069152832,8.0,8.0
14585,1.0,0.5,0.0,1.836716749471724,3.813570737838745,4.969485759735107,8.0,8.0
14590,1.0,0.5,0.0,1.7019966819635608,3.7172694206237793,5.108023643493652,8.0,8.0
14595,0.0,0.5,0.0,1.7064791900677383,3.559338331222534,5.308516025543213,8.0,8.0
14600,0.0,0.5,0.0,1.6304748593231106,3.281946897506714,5.342049598693848,8.0,8.0
14605,0.0,0.0,0.0,1.4915728939681043,3.2828099727630615,5.6887736320495605,8.0,8.0
14610,0.0,0.0,0.0,1.3195199558199457,3.2408926486968994,5.67491340637207,8.0,8.0
14615,0.0,0.5,0.0,1.1665660533872988,3.1192054748535156,5.9091620445251465,8.0,8.0
14620,0.0,0.5,0.0,1.0101654600092005,3.995079755783081,6.083967208862305,8.0,8.0
14625,0.0,0.5,0.0,0.9037876057924796,3.9284586906433105,6.130375385284424,8.0,8.0
14630,0.0,0.5,0.0,0.8555451884456562,3.857684850692749,6.008447647094727,8.0,8.0
14635,0.0,0.5,0.0,0.712869221071526,3.7179906368255615,6.151063919067383,8.0,8.0
14640,1.0,0.5,0.0,0.595850973394304,3.7205097675323486,6.294994354248047,8.0,8.0
14645,0.0,0.5,0.0,0.5449156680963354,4.864272117614746,6.323491096496582,8.0,8.0
14650,0.0,0.5,0.0,0.7025965632415299,4.80409574508667,6.3287835121154785,8.0,8.0
14655,0.0,0.5,0.0,0.020954247808404415,4.786962985992432,6.51660680770874,8.0,8.0
14660,0.0,0.5,0.0,0.002793268373657666,4.794788360595703,6.524317264556885,8.0,8.0
14665,0.0,0.5,0.0,0.0010428227724826023,4.802279949188232,6.4022040367126465,8.0,8.0
14670,0.0,0.5,0.0,0.0007459355444166952,4.791430950164795,6.397535800933838,8.0,8.0
14675,0.0,0.5,0.0,0.0007592161557725517,4.786849498748779,6.422343730926514,8.0,8.0
14680,0.0,0.0,0.0,0.0019600846832435784,4.774158000946045,6.438639163970947,8.0,8.0
14685,0.0,0.0,0.0,0.003981095946059039,4.798705101013184,6.36199951171875,8.0,8.0
14690,0.0,0.0,0.0,0.003918642144475472,4.83079719543457,6.514070510864258,8.0,8.0
14695,0.0,0.0,0.0,0.0,4.789097785949707,6.502831935882568,8.0,8.0
14700,0.0,0.0,0.0,0.0,4.811200141906738,6.40366268157959,8.0,8.0
14705,0.0,0.0,0.0,0.0,4.8101067543029785,6.334908485412598,8.0,8.0
14710,0.0,0.0,0.0,0.0,4.802905082702637,6.491574764251709,8.0,8.0
14715,0.0,0.0,0.0,0.0,4.810536861419678,6.502721309661865,8.0,8.0
14720,0.0,0.0,0.0,0.0,4.785106182098389,6.399003028869629,8.0,8.0
14725,0.0,0.0,0.0,0.0,4.772456169128418,6.369875431060791,8.0,8.0
14730,0.0,0.0,0.0,0.0,4.80594539642334,6.333824157714844,8.0,8.0
14735,0.0,0.0,0.0,0.0,4.7888922691345215,6.377031326293945,8.0,8.0
14740,0.0,0.0,0.0,0.0,4.79105806350708,6.338258743286133,8.0,8.0
14745,0.0,0.0,0.0,0.0,4.817634582519531,6.659210205078125,8.0,8.0
14750,0.0,0.0,0.0,0.0,4.789736747741699,6.412957191467285,8.0,8.0
14755,0.0,0.0,0.0,0.0,4.82624626159668,6.437236309051514,8.0,8.0
frame,throttle,steer,brake,speed,front_dist,back_dist,left_dist,right_dist
17895,1.0,0.5,0.0,0.5277077709499449,8.0,8.0,8.0,3.883870840072632
17900,1.0,0.5,0.0,1.1994498032017653,8.0,8.0,8.0,3.8230812549591064
17905,1.0,0.5,0.0,1.554738305687938,8.0,8.0,8.0,3.7748796939849854
17910,0.0,0.5,0.0,2.2226538713962123,8.0,8.0,8.0,3.6430938243865967
17915,0.0,0.0,0.0,2.406139000294807,8.0,8.0,8.0,3.5794241428375244
17920,0.0,0.0,0.0,2.274354295928094,8.0,8.0,8.0,3.5620181560516357
17925,0.0,-0.5,0.0,1.9394399119983334,8.0,8.0,8.0,3.6387760639190674
17930,0.0,-0.5,0.0,1.7868651943808012,8.0,8.0,8.0,1.4888068437576294
17935,0.0,0.0,0.0,1.5702601041452342,8.0,8.0,8.0,1.3505223989486694
17940,0.0,0.0,0.0,1.4623600595206983,8.0,8.0,8.0,1.26259446144104
17945,0.0,0.0,0.0,1.2664686994227352,8.0,8.0,8.0,1.1663367748260498
17950,1.0,-0.5,0.0,1.042861893215038,8.0,8.0,8.0,1.1063218116760254
17955,1.0,-0.5,0.0,1.1357821214064943,8.0,8.0,8.0,1.0765290260314941
17960,0.0,0.0,0.0,1.7176721252452245,8.0,8.0,8.0,1.0759023427963257
17965,0.0,0.0,0.0,1.8667490424516027,8.0,8.0,8.0,1.0610229969024658
17970,0.0,0.0,0.0,1.7590939713928955,8.0,8.0,8.0,1.0003587007522583
17975,0.0,0.0,0.0,1.6455358632441697,8.0,8.0,8.0,0.9717119336128235
17980,1.0,0.0,0.0,1.3540598080059805,8.0,8.0,8.0,0.9212368726730347
17985,1.0,0.0,0.0,1.2970714853727694,8.0,8.0,8.0,0.9062250256538391
17990,0.0,0.0,0.0,1.6547164467220052,8.0,8.0,8.0,0.8635810017585754
17995,0.0,0.0,0.0,1.875070850809698,8.0,8.0,8.0,0.8399007320404053
18000,0.0,0.0,0.0,1.8354660963275666,8.0,8.0,8.0,0.581992506980896
18005,1.0,0.5,0.0,1.5324181601822913,8.0,8.0,8.0,0.7906440496444702
18010,1.0,0.5,0.0,1.4325380827755272,8.0,8.0,8.0,0.8201300501823425
18015,1.0,0.0,0.0,1.8675731466165648,8.0,8.0,8.0,1.069639801979065
18020,0.0,0.0,0.0,2.1480769381001936,8.0,8.0,8.0,1.326487421989441
18025,0.0,0.0,0.0,2.3412156460021425,8.0,8.0,8.0,8.0
18030,0.0,0.0,0.0,2.2388669761102746,8.0,8.0,8.0,8.0
18035,1.0,0.5,0.0,1.9504293399777097,8.0,8.0,8.0,8.0
18040,1.0,0.5,0.0,2.028455292492355,8.0,8.0,8.0,8.0
18045,0.0,0.0,0.0,2.454484256806381,7.885043144226074,8.0,8.0,8.0
18050,1.0,0.5,0.0,2.224482169277218,7.4239325523376465,8.0,8.0,8.0
18055,1.0,0.5,0.0,2.1417406271346318,7.245311737060547,8.0,8.0,8.0
18060,0.0,0.0,0.0,2.3356108879180675,6.9215850830078125,8.0,8.0,8.0
18065,0.0,0.0,0.0,2.2591325061343017,6.726039409637451,8.0,8.0,8.0
18070,0.0,0.5,0.0,1.9431554590891456,6.410640239715576,8.0,8.0,8.0
18075,1.0,0.5,0.0,1.7564851998190594,6.276769161224365,8.0,8.0,8.0
18080,0.0,0.5,0.0,1.7645396913684308,6.097410678863525,8.0,8.0,8.0
18085,0.0,0.5,0.0,1.8328311233178634,8.0,8.0,8.0,8.0
18090,0.0,0.0,0.0,1.7583026199911982,8.0,8.0,8.0,8.0
18095,1.0,0.0,0.0,1.4571766589013364,8.0,8.0,8.0,8.0
18100,1.0,-0.5,0.0,1.3737140557948488,8.0,8.0,8.0,8.0
18105,1.0,-0.5,0.0,1.6631986986813636,8.0,8.0,8.0,8.0
18110,1.0,-0.5,0.0,2.4988431133996896,8.0,8.0,8.0,8.0
18115,0.0,-0.5,0.0,2.910388310261367,4.654788494110107,8.0,8.0,8.0
18120,0.0,0.0,0.0,3.0202565930701453,4.098320960998535,8.0,8.0,8.0
18125,0.0,0.0,0.0,2.8744426697210024,3.926149606704712,8.0,8.0,8.0
18130,0.0,-0.5,0.0,2.343449362517398,3.5422732830047607,8.0,8.0,8.0
18135,1.0,-0.5,0.0,2.0375996948831214,3.190678119659424,8.0,8.0,8.0
18140,1.0,-0.5,0.0,2.1397772681468408,3.0174930095672607,3.9063851833343506,8.0,8.0
18145,0.0,-0.5,0.0,2.5022599395547247,2.6393251419067383,3.6991450786590576,8.0,8.0
18150,0.0,-0.5,0.0,2.4601315982699115,2.4635555744171143,3.7595083713531494,8.0,8.0
18155,0.0,-0.5,0.0,2.1852491643230456,2.1542012691497803,3.7652370929718018,8.0,8.0
18160,0.0,-0.5,0.0,2.016164434025127,8.0,4.0087714195251465,8.0,8.0
18165,0.0,-0.5,0.0,1.7370249454910884,8.0,4.236089706420898,8.0,8.0
18170,0.0,-0.5,0.0,1.4944605569995162,8.0,4.362003803253174,8.0,8.0
18175,0.0,-0.5,0.0,1.3902044928076212,8.0,4.712431907653809,8.0,8.0
18180,0.0,-0.5,0.0,1.285826230514891,8.0,4.683640003204346,8.0,8.0
18185,0.0,-0.5,0.0,1.1081087178421878,8.0,4.888544082641602,8.0,8.0
18190,0.0,-0.5,0.0,0.005541405239635523,8.0,5.115065097808838,8.0,8.0
18195,0.0,-0.5,0.0,0.002000148045047637,8.0,5.1309027671813965,8.0,8.0
18200,0.0,-0.5,0.0,0.0019152082343946416,8.0,4.971406936645508,8.0,8.0
18205,0.0,-0.5,0.0,0.0018997298953427645,8.0,5.02136754989624,8.0,8.0
18210,0.0,-0.5,0.0,0.001213616780954892,8.0,4.910622596740723,8.0,8.0
18215,0.0,-0.5,0.0,0.0004499253897109834,8.0,4.97390604019165,8.0,8.0
18220,0.0,0.0,0.0,0.0033698781084820733,8.0,4.91441011428833,8.0,8.0
18225,0.0,0.0,0.0,0.0,8.0,5.039434432983398,8.0,8.0
18230,0.0,0.0,0.0,0.0,8.0,5.011233329772949,8.0,8.0
18235,0.0,0.0,0.0,0.0,8.0,4.877583026885986,8.0,8.0
18240,0.0,0.0,0.0,0.0,8.0,5.101292133331299,8.0,8.0
18245,0.0,0.0,0.0,0.0,8.0,4.971848964691162,8.0,8.0
18250,0.0,0.0,0.0,0.0,8.0,4.853869438171387,8.0,8.0
18255,0.0,0.0,0.0,0.0,8.0,4.973010063171387,8.0,8.0
18260,0.0,0.0,0.0,0.0,8.0,5.04264497756958,8.0,8.0
18265,0.0,0.0,0.0,0.0,8.0,4.9474687576293945,8.0,8.0
18270,0.0,0.0,0.0,0.0,8.0,5.07820463180542,8.0,8.0
18275,0.0,0.0,0.0,0.0,8.0,5.0030083656311035,8.0,8.0
18280,0.0,0.0,0.0,0.0,8.0,5.0030083656311035,8.0,8.0
18285,0.0,0.0,0.0,0.0,8.0,5.007732391357422,8.0,8.0
18290,0.0,0.0,0.0,0.0,8.0,4.904448986053467,8.0,8.0
18295,0.0,0.0,0.0,0.0,8.0,5.110567092895508,8.0,8.0
frame,throttle,steer,brake,speed,front_dist,back_dist,left_dist,right_dist
12355,1.0,0.0,0.0,0.390904467732248,8.0,8.0,8.0,8.0
12360,1.0,0.0,0.0,0.4963753757193206,8.0,8.0,8.0,8.0
12365,1.0,0.0,0.0,0.9597288537276729,8.0,8.0,8.0,8.0
12370,1.0,0.5,0.0,1.4347744075507582,8.0,8.0,8.0,8.0
12375,1.0,0.0,0.0,2.0542832798649733,8.0,8.0,8.0,1.770446538925171
12380,0.0,0.0,0.0,2.542822795154299,8.0,8.0,8.0,0.9609794616699219
12385,0.0,0.0,0.0,2.5189300727307353,8.0,8.0,8.0,0.7639507055282593
12390,0.0,0.0,0.0,2.295350286935751,8.0,8.0,8.0,0.7143612504005432
12395,0.0,0.0,0.0,2.04744599134893,8.0,8.0,8.0,0.6867489218711853
12400,0.0,0.0,0.0,1.822202199145922,8.0,8.0,8.0,0.6718243956565857
12405,1.0,0.0,0.0,1.5647259402612095,8.0,8.0,8.0,0.6757112145423889
12410,1.0,0.0,0.0,1.4835238325362519,8.0,8.0,8.0,0.6705387234687805
12415,1.0,0.0,0.0,1.602131791400285,8.0,8.0,8.0,0.6764986515045166
12420,0.0,0.0,0.0,2.195994258989955,8.0,8.0,8.0,0.6673451662063599
12425,0.0,0.0,0.0,2.3695235502204195,8.0,8.0,8.0,0.6513863205909729
12430,0.0,0.0,0.0,2.2757289182080336,8.0,8.0,8.0,0.6471291780471802
12435,1.0,0.0,0.0,2.059777527695473,8.0,8.0,8.0,0.6343488097190857
12440,1.0,0.0,0.0,2.3878609305331273,8.0,8.0,8.0,0.3789515495300293
12445,0.0,0.0,0.0,2.8395869122269954,8.0,8.0,8.0,0.6364180445671082
12450,0.0,0.0,0.0,2.803102056467495,8.0,8.0,8.0,0.7554270625114441
12455,0.0,0.0,0.0,2.5326351537203133,8.0,8.0,8.0,1.4683207273483276
12460,0.0,0.0,0.0,2.24068089121789,8.0,8.0,8.0,8.0
12465,0.0,0.0,0.0,1.963429578387708,8.0,8.0,8.0,8.0
12470,1.0,0.5,0.0,1.6369842628876956,8.0,8.0,8.0,8.0
12475,0.0,0.5,0.0,1.548815593591407,8.0,8.0,8.0,8.0
12480,0.0,0.5,0.0,1.4417496090391173,8.0,8.0,8.0,8.0
12485,0.0,0.5,0.0,1.2781648937594685,8.0,8.0,8.0,8.0
12490,0.0,0.5,0.0,1.12434802615856,8.0,8.0,8.0,8.0
12495,0.0,0.5,0.0,1.054193052974175,8.0,8.0,8.0,8.0
12500,1.0,0.5,0.0,0.8400181211779252,8.0,8.0,8.0,8.0
12505,1.0,0.5,0.0,0.7767887033359778,8.0,8.0,8.0,8.0
12510,0.0,0.5,0.0,1.1938642125993129,8.0,8.0,8.0,8.0
12515,0.0,0.5,0.0,1.3938285675097002,8.0,8.0,8.0,8.0
12520,1.0,0.5,0.0,1.2392811506179742,8.0,8.0,8.0,8.0
12525,1.0,0.5,0.0,1.1757957156515637,8.0,8.0,8.0,8.0
12530,0.0,0.5,0.0,1.32351787963832,8.0,8.0,8.0,8.0
12535,0.0,0.5,0.0,1.3020111133477885,8.0,8.0,8.0,8.0
12540,0.0,0.5,0.0,1.1644121632043023,8.0,8.0,8.0,8.0
12545,0.0,0.5,0.0,1.0925863721232913,8.0,8.0,8.0,8.0
12550,0.0,0.5,0.0,0.9587092716003319,8.0,8.0,8.0,8.0
12555,1.0,0.5,0.0,0.802425287595258,8.0,8.0,8.0,8.0
12560,1.0,0.5,0.0,0.7571861347227566,8.0,8.0,8.0,8.0
12565,0.0,0.5,0.0,1.0818451947650012,8.0,8.0,8.0,8.0
12570,0.0,0.5,0.0,1.2800913346455425,8.0,8.0,8.0,8.0
12575,0.0,0.5,0.0,1.236369722458782,8.0,8.0,8.0,8.0
12580,1.0,0.0,0.0,1.0426555058562526,8.0,8.0,8.0,8.0
12585,1.0,0.0,0.0,1.1184175062526618,8.0,8.0,8.0,8.0
12590,0.0,0.0,0.0,1.5344312618793046,8.0,8.0,8.0,8.0
12595,0.0,-0.5,0.0,1.4878662415541177,8.0,8.0,8.0,8.0
12600,0.0,-0.5,0.0,1.3848604756566547,8.0,8.0,8.0,8.0
12605,0.0,-0.5,0.0,1.2121143491025386,8.0,8.0,8.0,8.0
12610,1.0,-0.5,0.0,1.0363761098514395,8.0,8.0,8.0,8.0
12615,1.0,-0.5,0.0,1.2021041629449265,8.0,8.0,8.0,8.0
12620,0.0,-0.5,0.0,1.5409842802819458,8.0,8.0,8.0,8.0
12625,0.0,-0.5,0.0,1.572476055228768,8.0,8.0,8.0,8.0
12630,0.0,-0.5,0.0,1.45013181673003,8.0,8.0,8.0,0.8963436484336853
12635,1.0,-0.5,0.0,1.2352598059471895,8.0,8.0,8.0,0.9555200934410095
12640,1.0,-0.5,0.0,1.3193598948719762,8.0,8.0,8.0,1.0046783685684204
12645,0.0,-0.5,0.0,1.7437899500272234,8.0,3.2488231658935547,8.0,8.0
12650,0.0,-0.5,0.0,1.9420439168495824,8.0,3.257420778274536,8.0,8.0
12655,0.0,-0.5,0.0,1.7843039640238947,7.866387844085693,3.4224603176116943,8.0,8.0
12660,0.0,-0.5,0.0,1.68349738417135,7.870011806488037,3.3622653484344482,8.0,8.0
12665,0.0,-0.5,0.0,1.482437226472534,8.0,3.5511584281921387,8.0,8.0
12670,0.0,-0.5,0.0,1.3046922691789393,8.0,3.5473549365997314,8.0,8.0
12675,0.0,-0.5,0.0,1.1466244298905548,8.0,3.4262871742248535,8.0,8.0
12680,0.0,-0.5,0.0,1.075805230003175,8.0,3.682630777359009,8.0,8.0
12685,0.0,-0.5,1.0,0.0005217790174166235,8.0,3.796818733215332,8.0,8.0
12690,0.0,-0.5,1.0,0.0038653806016700947,8.0,3.5972514152526855,8.0,8.0
12695,0.0,-0.5,1.0,0.0026577743853531833,8.0,4.055607318878174,8.0,8.0
12700,0.0,-0.5,1.0,0.0015239071121757079,8.0,3.488764762878418,8.0,8.0
12705,0.0,-0.5,1.0,0.0008508551204602906,8.0,3.4953536987304688,8.0,8.0
12710,0.0,-0.5,1.0,0.0006259507760593517,8.0,3.446014642715454,8.0,8.0
12715,0.0,-0.5,0.0,0.00042864149608301967,8.0,3.667045831680298,8.0,8.0
12720,0.0,0.0,0.0,0.006463400330990229,8.0,3.495229482650757,8.0,8.0
12725,0.0,0.0,0.0,0.0027496353073753143,8.0,3.6466474533081055,8.0,8.0
12730,0.0,0.0,0.0,0.002454730134690379,8.0,3.47812557220459,8.0,8.0
12735,0.0,0.0,0.0,0.0,8.0,3.4728333950042725,8.0,8.0
12740,0.0,0.0,0.0,0.0,8.0,3.442328691482544,8.0,8.0
12745,0.0,0.0,0.0,0.0,8.0,3.502105236053467,8.0,8.0
12750,0.0,0.0,0.0,0.0,8.0,3.431195020675659,8.0,8.0
12755,0.0,0.0,0.0,0.0,8.0,3.5260841846466064,8.0,8.0
12760,0.0,0.0,0.0,0.0,8.0,3.407855749130249,8.0,8.0
12765,0.0,0.0,0.0,0.0,8.0,3.6422603130340576,8.0,8.0
12770,0.0,0.0,0.0,0.0,8.0,3.4593663215637207,8.0,8.0
12775,0.0,0.0,0.0,0.0,8.0,3.4922707080841064,8.0,8.0
12780,0.0,0.0,0.0,0.0,8.0,3.5198869705200195,8.0,8.0
12785,0.0,0.0,0.0,0.0,8.0,3.406100034713745,8.0,8.0
12790,0.0,0.0,0.0,0.0,8.0,3.631566047668457,8.0,8.0
12795,0.0,0.0,0.0,0.0,8.0,3.42535400390625,8.0,8.0
12800,0.0,0.0,0.0,0.0,8.0,3.5465142726898193,8.0,8.0
12805,0.0,0.0,0.0,0.0,8.0,3.551440715789795,8.0,8.0
12810,0.0,0.0,0.0,0.0,8.0,3.437931537628174,8.0,8.0
12815,0.0,0.0,0.0,0.0,8.0,3.4701104164123535,8.0,8.0
frame,throttle,steer,brake,speed,front_dist,back_dist,left_dist,right_dist
10475,1.0,0.0,0.0,0.8848454020690443,8.0,8.0,8.0,5.9818291664123535
10480,0.0,0.0,0.0,0.8873559935996009,8.0,8.0,8.0,5.9959564208984375
10485,0.0,0.0,0.0,1.1018167031228596,8.0,8.0,8.0,6.012956619262695
10490,0.0,0.0,0.0,1.076120347176768,8.0,8.0,8.0,6.0280656814575195
10495,0.0,0.0,0.0,1.0260492414627758,8.0,8.0,8.0,6.076675891876221
10500,1.0,0.5,0.0,0.866175246506731,8.0,8.0,8.0,6.056416988372803
10505,1.0,0.5,0.0,0.7772330576462306,8.0,8.0,8.0,6.090793132781982
10510,1.0,0.0,0.0,1.3032494146463593,8.0,8.0,8.0,6.082350730895996
10515,1.0,0.0,0.0,1.8821609016806615,8.0,8.0,8.0,6.100197792053223
10520,0.0,0.0,0.0,2.1593198030532808,8.0,8.0,8.0,6.124495029449463
10525,0.0,0.0,0.0,2.3332352070102744,8.0,8.0,8.0,7.280734539031982
10530,0.0,0.5,0.0,2.1348237181241774,8.0,8.0,8.0,7.626676559448242
10535,1.0,0.5,0.0,1.8369174842768803,8.0,8.0,8.0,6.51173210144043
10540,1.0,0.5,0.0,1.9365218021728092,8.0,8.0,8.0,6.487559795379639
10545,0.0,0.5,0.0,2.448768385516496,8.0,8.0,8.0,6.32537317276001
10550,0.0,0.5,0.0,2.543825001637969,8.0,8.0,8.0,6.207397937774658
10555,1.0,0.5,0.0,2.4106269104209237,8.0,8.0,8.0,6.116715431213379
10560,1.0,0.5,0.0,2.4687612488805777,7.938451290130615,8.0,8.0,6.129312992095947
10565,0.0,0.5,0.0,2.7471539544732537,8.0,8.0,8.0,6.0286173820495605
10570,0.0,0.0,0.0,2.614003873003803,4.835045337677002,8.0,8.0,5.939659118652344
10575,0.0,0.0,0.0,2.314260273746737,4.424001216888428,8.0,8.0,6.124627113342285
10580,1.0,0.0,0.0,2.1188634665496875,4.107441425323486,8.0,8.0,6.459537982940674
10585,0.0,0.0,0.0,2.1132044924061035,4.029750347137451,8.0,8.0,6.809070110321045
10590,0.0,0.0,0.0,2.1276055151170086,8.0,8.0,8.0,7.348217487335205
10595,0.0,0.0,0.0,2.0021306870488975,3.4900929927825928,8.0,8.0,7.339382171630859
10600,0.0,0.0,0.0,1.7868954274661941,3.3456389904022217,8.0,8.0,7.8124213218688965
10605,1.0,0.0,0.0,1.506934786999911,3.092782735824585,8.0,8.0,8.057845115661621
10610,1.0,0.0,0.0,1.491530311711449,8.0,8.0,8.0,8.0
10615,0.0,0.0,0.0,1.896463210178546,8.0,8.0,8.0,8.0
10620,0.0,0.0,0.0,2.0886024004605237,8.0,8.0,8.0,8.0
10625,0.0,0.0,0.0,2.032279280085443,8.0,8.0,8.0,8.0
10630,1.0,0.0,0.0,1.7858299994807862,8.0,8.0,8.0,8.0
10635,1.0,0.0,0.0,1.7693652108956062,8.0,8.0,8.0,8.0
10640,1.0,0.0,0.0,1.9867760721053918,8.0,8.0,8.0,8.0
10645,0.0,0.0,0.0,2.417438849830089,8.0,8.0,8.0,8.0
10650,0.0,0.0,0.0,2.3325711812782677,8.0,8.0,8.0,8.0
10655,0.0,-0.5,0.0,1.9229502510145366,8.0,8.0,8.0,8.0
10660,0.0,-0.5,0.0,1.7740347538768884,8.0,8.0,8.0,8.0
10665,1.0,-0.5,0.0,1.5110469396986173,8.0,8.0,8.0,8.0
10670,1.0,-0.5,0.0,1.4469435140700795,8.0,8.0,8.0,8.0
10675,0.0,-0.5,0.0,1.6586732653967045,8.0,8.0,8.0,8.0
10680,0.0,-0.5,0.0,1.696499277075039,8.0,8.0,8.0,8.0
10685,0.0,-0.5,0.0,1.5604054979609636,8.0,8.0,8.0,8.0
10690,0.0,-0.5,0.0,1.396574029486028,3.0708398818969727,8.0,8.0,0.8791927099227905
10695,0.0,-0.5,0.0,1.2348831685561263,2.800534248352051,8.0,8.0,0.8693170547485352
10700,0.0,-0.5,0.0,1.1007470342333914,2.555634021759033,8.0,8.0,0.6485792994499207
10705,0.0,-0.5,0.0,0.9827619877942598,2.375680685043335,8.0,8.0,0.6674638986587524
10710,0.0,-0.5,0.0,0.8798501465961694,1.9271187782287598,8.0,8.0,0.7126449942588806
10715,0.0,-0.5,0.0,0.7887525741822943,1.8043931722640991,8.0,8.0,0.7778114676475525
10720,0.0,-0.5,0.0,0.7081487280379654,1.6048510074615479,8.0,8.0,1.1553772687911987
10725,0.0,-0.5,0.0,0.6049869704747667,1.4208101034164429,8.0,8.0,8.0
10730,0.0,-0.5,0.0,0.5424355017018544,1.3707196712493896,8.0,8.0,8.0
10735,0.0,-0.5,0.0,0.4927185745780331,1.2313868999481201,8.0,8.0,8.0
10740,0.0,-0.5,1.0,0.000763953763428627,1.2308720350265503,8.0,8.0,8.0
10745,0.0,-0.5,1.0,0.0020541655727517503,1.1931911706924438,8.0,8.0,8.0
10750,0.0,-0.5,1.0,0.0015182199017955403,1.1844260692596436,8.0,8.0,8.0
10755,0.0,-0.5,1.0,0.0010278988587769876,1.230961561203003,8.0,8.0,8.0
10760,0.0,-0.5,1.0,0.0,1.1755825281143188,8.0,8.0,8.0
10765,0.0,0.0,0.0,0.00036709710928208684,1.198628544807434,8.0,8.0,8.0
10770,0.0,0.0,0.0,0.005131756907434451,1.2354803085327148,8.0,8.0,8.0
10775,0.0,0.0,0.0,0.0054597741288257475,1.2083131074905396,8.0,8.0,8.0
10780,0.0,0.0,0.0,0.0,1.2310905456542969,8.0,8.0,8.0
10785,0.0,0.0,0.0,0.0,1.184568166732788,8.0,8.0,8.0
10790,0.0,0.0,0.0,0.0,1.20416259765625,8.0,8.0,8.0
10795,0.0,0.0,0.0,0.0,1.1868724822998047,8.0,8.0,8.0
